Country,Insertion Order ID,Line Item,Line Item Start,Line Item End,Campaign,Campaign ID,Flight,Flight ID,Creative,Creative ID,Country,Line Item ID,Impressions
FR,25384,1/17-1/31 Native Smart TV-1st Screen Plus Ad (2017+): France - Untargeted,1/17/2024,1/31/2024,NA_NA_120062_FS+-17-21-FR_151014_Pluto TV_FR_Jan'24 | 01/17 - 01/31,157956,FS+_17-21_STV_RES_ACR-UTG,428925,FS+_17-21-FR_APP_NA-NA_NA_151014_120062 | Pluto TV_FR_Jan'24 | 01/17 - 01/31,314854,Canada,120062,2
FR,25384,1/17-1/31 Native Smart TV-1st Screen Plus Ad (2017+): France - Untargeted,1/17/2024,1/31/2024,NA_NA_120062_FS+-17-21-FR_151014_Pluto TV_FR_Jan'24 | 01/17 - 01/31,157956,FS+_17-21_STV_RES_ACR-UTG,428925,FS+_17-21-FR_APP_NA-NA_NA_151014_120062 | Pluto TV_FR_Jan'24 | 01/17 - 01/31,314854,Denmark,120062,1
FR,25384,1/17-1/31 Native Smart TV-1st Screen Plus Ad (2017+): France - Untargeted,1/17/2024,1/31/2024,NA_NA_120062_FS+-17-21-FR_151014_Pluto TV_FR_Jan'24 | 01/17 - 01/31,157956,FS+_17-21_STV_RES_ACR-UTG,428925,FS+_17-21-FR_APP_NA-NA_NA_151014_120062 | Pluto TV_FR_Jan'24 | 01/17 - 01/31,314854,France,120062,662098
FR,25384,1/17-1/31 Native Smart TV-1st Screen Plus Ad (2017+): France - Untargeted,1/17/2024,1/31/2024,NA_NA_120062_FS+-17-21-FR_151014_Pluto TV_FR_Jan'24 | 01/17 - 01/31,157956,FS+_17-21_STV_RES_ACR-UTG,428925,FS+_17-21-FR_APP_NA-NA_NA_151014_120062 | Pluto TV_FR_Jan'24 | 01/17 - 01/31,314854,Germany,120062,1
FR,25384,1/17-1/31 Native Smart TV-1st Screen Plus Ad (2017+): France - Untargeted,1/17/2024,1/31/2024,NA_NA_120062_FS+-17-21-FR_151014_Pluto TV_FR_Jan'24 | 01/17 - 01/31,157956,FS+_17-21_STV_RES_ACR-UTG,428925,FS+_17-21-FR_APP_NA-NA_NA_151014_120062 | Pluto TV_FR_Jan'24 | 01/17 - 01/31,314854,Guadeloupe,120062,2
FR,25384,1/17-1/31 Native Smart TV-1st Screen Plus Ad (2017+): France - Untargeted,1/17/2024,1/31/2024,NA_NA_120062_FS+-17-21-FR_151014_Pluto TV_FR_Jan'24 | 01/17 - 01/31,157956,FS+_17-21_STV_RES_ACR-UTG,428925,FS+_17-21-FR_APP_NA-NA_NA_151014_120062 | Pluto TV_FR_Jan'24 | 01/17 - 01/31,314854,Iran,120062,1
FR,25384,1/17-1/31 Native Smart TV-1st Screen Plus Ad (2017+): France - Untargeted,1/17/2024,1/31/2024,NA_NA_120062_FS+-17-21-FR_151014_Pluto TV_FR_Jan'24 | 01/17 - 01/31,157956,FS+_17-21_STV_RES_ACR-UTG,428925,FS+_17-21-FR_APP_NA-NA_NA_151014_120062 | Pluto TV_FR_Jan'24 | 01/17 - 01/31,314854,Italy,120062,2
FR,25384,1/17-1/31 Native Smart TV-1st Screen Plus Ad (2017+): France - Untargeted,1/17/2024,1/31/2024,NA_NA_120062_FS+-17-21-FR_151014_Pluto TV_FR_Jan'24 | 01/17 - 01/31,157956,FS+_17-21_STV_RES_ACR-UTG,428925,FS+_17-21-FR_APP_NA-NA_NA_151014_120062 | Pluto TV_FR_Jan'24 | 01/17 - 01/31,314854,Réunion,120062,1
FR,25384,1/17-1/31 Native Smart TV-1st Screen Plus Ad (2017+): France - Untargeted,1/17/2024,1/31/2024,NA_NA_120062_FS+-17-21-FR_151014_Pluto TV_FR_Jan'24 | 01/17 - 01/31,157956,FS+_17-21_STV_RES_ACR-UTG,428925,FS+_17-21-FR_APP_NA-NA_NA_151014_120062 | Pluto TV_FR_Jan'24 | 01/17 - 01/31,314854,Switzerland,120062,1
FR,25384,1/17-1/31 Native Smart TV-1st Screen Plus Ad (2017+): France - Untargeted,1/17/2024,1/31/2024,NA_NA_120062_FS+-17-21-FR_151014_Pluto TV_FR_Jan'24 | 01/17 - 01/31,157956,FS+_17-21_STV_RES_ACR-UTG,428925,FS+_17-21-FR_APP_NA-NA_NA_151014_120062 | Pluto TV_FR_Jan'24 | 01/17 - 01/31,314854,United Kingdom,120062,1
FR,25384,1/17-1/31 Native Smart TV-1st Screen Plus Ad (2017+): France - Untargeted,1/17/2024,1/31/2024,NA_NA_120062_FS+-17-21-FR_151014_Pluto TV_FR_Jan'24 | 01/17 - 01/31,157956,FS+_17-21_STV_RES_ACR-UTG,428925,FS+_17-21-FR_APP_NA-NA_NA_151014_120062 | Pluto TV_FR_Jan'24 | 01/17 - 01/31,314854,United States,120062,1
FR,25384,1/17-1/31 Native Smart TV-1st Screen Plus Ad (2017+): France - Untargeted,1/17/2024,1/31/2024,NA_NA_120062_FS+-17-21-FR_151014_Pluto TV_FR_Jan'24 | 01/17 - 01/31,157956,FS+_17-21_STV_RES_ACR-UTG,428925,FS+_17-21-FR_APP_NA-NA_NA_151014_120062 | Pluto TV_FR_Jan'24 | 01/17 - 01/31,314854,,120062,1461
FR,25384,1/24 Discovery Masthead - Universal Guide (2018+): France - Untargeted,1/24/2024,1/24/2024,NA_NA_121140_RB-UGM-FR_151014_Pluto TV_FR_Jan'24 | 01/24 - 01/24,158042,UGM_18-21_STV_ROAD_ACR-UTG: Roadblock,429061,UGM_18-21-FR_APP_NA-NA_NA_151014_121140 | Pluto TV_FR_Jan'24 | Doctor Who | 01/24 RB,314969,France,121140,62087
FR,25384,1/24 Discovery Masthead - Universal Guide (2018+): France - Untargeted,1/24/2024,1/24/2024,NA_NA_121140_RB-UGM-FR_151014_Pluto TV_FR_Jan'24 | 01/24 - 01/24,158042,UGM_18-21_STV_ROAD_ACR-UTG: Roadblock,429061,UGM_18-21-FR_APP_NA-NA_NA_151014_121140 | Pluto TV_FR_Jan'24 | Doctor Who | 01/24 RB,314969,Spain,121140,1
FR,25384,1/24 Discovery Masthead - Universal Guide (2018+): France - Untargeted,1/24/2024,1/24/2024,NA_NA_121140_RB-UGM-FR_151014_Pluto TV_FR_Jan'24 | 01/24 - 01/24,158042,UGM_18-21_STV_ROAD_ACR-UTG: Roadblock,429061,UGM_18-21-FR_APP_NA-NA_NA_151014_121140 | Pluto TV_FR_Jan'24 | Doctor Who | 01/24 RB,314969,,121140,130
FR,25384,1/24 Discovery Masthead - Universal Guide (2018+): France - Untargeted,1/24/2024,1/24/2024,NA_NA_121140_RB-UGM-FR_151014_Pluto TV_FR_Jan'24 | 01/24 - 01/24,158042,UGM_18-21_STV_ROAD_ACR-UTG: Roadblock,429061,UGM_18-21-FR_APP_NA-NA_NA_151014_121140 | Pluto TV_FR_Jan'24 | Multi Tile | 01/24 RB,314968,France,121140,61476
FR,25384,1/24 Discovery Masthead - Universal Guide (2018+): France - Untargeted,1/24/2024,1/24/2024,NA_NA_121140_RB-UGM-FR_151014_Pluto TV_FR_Jan'24 | 01/24 - 01/24,158042,UGM_18-21_STV_ROAD_ACR-UTG: Roadblock,429061,UGM_18-21-FR_APP_NA-NA_NA_151014_121140 | Pluto TV_FR_Jan'24 | Multi Tile | 01/24 RB,314968,,121140,137
FR,25384,1/24 Discovery Masthead - Universal Guide (2018+): France - Untargeted,1/24/2024,1/24/2024,NA_NA_121140_RB-UGM-FR_151014_Pluto TV_FR_Jan'24 | 01/24 - 01/24,158042,UGM_18-21_STV_ROAD_ACR-UTG: Roadblock,429061,UGM_18-21-FR_APP_NA-NA_NA_151014_121140 | Pluto TV_FR_Jan'24 | _Bob_L'éponge| 01/24 RB,314970,France,121140,61724
FR,25384,1/24 Discovery Masthead - Universal Guide (2018+): France - Untargeted,1/24/2024,1/24/2024,NA_NA_121140_RB-UGM-FR_151014_Pluto TV_FR_Jan'24 | 01/24 - 01/24,158042,UGM_18-21_STV_ROAD_ACR-UTG: Roadblock,429061,UGM_18-21-FR_APP_NA-NA_NA_151014_121140 | Pluto TV_FR_Jan'24 | _Bob_L'éponge| 01/24 RB,314970,India,121140,1
FR,25384,1/24 Discovery Masthead - Universal Guide (2018+): France - Untargeted,1/24/2024,1/24/2024,NA_NA_121140_RB-UGM-FR_151014_Pluto TV_FR_Jan'24 | 01/24 - 01/24,158042,UGM_18-21_STV_ROAD_ACR-UTG: Roadblock,429061,UGM_18-21-FR_APP_NA-NA_NA_151014_121140 | Pluto TV_FR_Jan'24 | _Bob_L'éponge| 01/24 RB,314970,Martinique,121140,1
FR,25384,1/24 Discovery Masthead - Universal Guide (2018+): France - Untargeted,1/24/2024,1/24/2024,NA_NA_121140_RB-UGM-FR_151014_Pluto TV_FR_Jan'24 | 01/24 - 01/24,158042,UGM_18-21_STV_ROAD_ACR-UTG: Roadblock,429061,UGM_18-21-FR_APP_NA-NA_NA_151014_121140 | Pluto TV_FR_Jan'24 | _Bob_L'éponge| 01/24 RB,314970,Spain,121140,1
FR,25384,1/24 Discovery Masthead - Universal Guide (2018+): France - Untargeted,1/24/2024,1/24/2024,NA_NA_121140_RB-UGM-FR_151014_Pluto TV_FR_Jan'24 | 01/24 - 01/24,158042,UGM_18-21_STV_ROAD_ACR-UTG: Roadblock,429061,UGM_18-21-FR_APP_NA-NA_NA_151014_121140 | Pluto TV_FR_Jan'24 | _Bob_L'éponge| 01/24 RB,314970,United Kingdom,121140,1
FR,25384,1/24 Discovery Masthead - Universal Guide (2018+): France - Untargeted,1/24/2024,1/24/2024,NA_NA_121140_RB-UGM-FR_151014_Pluto TV_FR_Jan'24 | 01/24 - 01/24,158042,UGM_18-21_STV_ROAD_ACR-UTG: Roadblock,429061,UGM_18-21-FR_APP_NA-NA_NA_151014_121140 | Pluto TV_FR_Jan'24 | _Bob_L'éponge| 01/24 RB,314970,United States,121140,1
FR,25384,1/24 Discovery Masthead - Universal Guide (2018+): France - Untargeted,1/24/2024,1/24/2024,NA_NA_121140_RB-UGM-FR_151014_Pluto TV_FR_Jan'24 | 01/24 - 01/24,158042,UGM_18-21_STV_ROAD_ACR-UTG: Roadblock,429061,UGM_18-21-FR_APP_NA-NA_NA_151014_121140 | Pluto TV_FR_Jan'24 | _Bob_L'éponge| 01/24 RB,314970,,121140,144
FR,25384,1/24 Discovery Masthead - Universal Guide (2018+): France - Untargeted,1/24/2024,1/24/2024,NA_NA_121140_RB-UGM-FR_151014_Pluto TV_FR_Jan'24 | 01/24 - 01/24,158042,UGM_18-21_STV_ROAD_ACR-UTG: Roadblock,429061,UGM_18-21-FR_APP_NA-NA_NA_151014_121140| Pluto TV_FR_Jan'24 | Avavtar | 01/24 RB,314967,France,121140,61796
FR,25384,1/24 Discovery Masthead - Universal Guide (2018+): France - Untargeted,1/24/2024,1/24/2024,NA_NA_121140_RB-UGM-FR_151014_Pluto TV_FR_Jan'24 | 01/24 - 01/24,158042,UGM_18-21_STV_ROAD_ACR-UTG: Roadblock,429061,UGM_18-21-FR_APP_NA-NA_NA_151014_121140| Pluto TV_FR_Jan'24 | Avavtar | 01/24 RB,314967,Israel,121140,1
FR,25384,1/24 Discovery Masthead - Universal Guide (2018+): France - Untargeted,1/24/2024,1/24/2024,NA_NA_121140_RB-UGM-FR_151014_Pluto TV_FR_Jan'24 | 01/24 - 01/24,158042,UGM_18-21_STV_ROAD_ACR-UTG: Roadblock,429061,UGM_18-21-FR_APP_NA-NA_NA_151014_121140| Pluto TV_FR_Jan'24 | Avavtar | 01/24 RB,314967,,121140,141
FR,25384,2/8-2/29 ADDED VALUE Native Smart TV-1st Screen Plus Ad (2017+): France - Untargeted,2/8/2024,2/29/2024,NA_NA_123421_FS-17-21-FR_151014_Pluto TV_FR_1Q24 | 02/08 - 02/29,161518,FS+_17-21_STV_RES_ACR-UTG ADDED VALUE,434818,FS+_17-21-FR_APP_NA-NA_NA_151014_123421 | Pluto TV_FR_Jan'24 | 02/17 - 02/29 Doctor Who,318689,France,123421,10465
FR,25384,2/8-2/29 ADDED VALUE Native Smart TV-1st Screen Plus Ad (2017+): France - Untargeted,2/8/2024,2/29/2024,NA_NA_123421_FS-17-21-FR_151014_Pluto TV_FR_1Q24 | 02/08 - 02/29,161518,FS+_17-21_STV_RES_ACR-UTG ADDED VALUE,434818,FS+_17-21-FR_APP_NA-NA_NA_151014_123421 | Pluto TV_FR_Jan'24 | 02/17 - 02/29 Doctor Who,318689,,123421,23
FR,25384,2/8-2/29 ADDED VALUE Native Smart TV-1st Screen Plus Ad (2017+): France - Untargeted,2/8/2024,2/29/2024,NA_NA_123421_FS-17-21-FR_151014_Pluto TV_FR_1Q24 | 02/08 - 02/29,161518,FS+_17-21_STV_RES_ACR-UTG ADDED VALUE,434818,FS+_17-21-FR_APP_NA-NA_NA_151014_123421 | Pluto TV_FR_Jan'24 | 02/17 - 02/29 Multi Tile,318330,France,123421,13755
FR,25384,2/8-2/29 ADDED VALUE Native Smart TV-1st Screen Plus Ad (2017+): France - Untargeted,2/8/2024,2/29/2024,NA_NA_123421_FS-17-21-FR_151014_Pluto TV_FR_1Q24 | 02/08 - 02/29,161518,FS+_17-21_STV_RES_ACR-UTG ADDED VALUE,434818,FS+_17-21-FR_APP_NA-NA_NA_151014_123421 | Pluto TV_FR_Jan'24 | 02/17 - 02/29 Multi Tile,318330,Germany,123421,1
FR,25384,2/8-2/29 ADDED VALUE Native Smart TV-1st Screen Plus Ad (2017+): France - Untargeted,2/8/2024,2/29/2024,NA_NA_123421_FS-17-21-FR_151014_Pluto TV_FR_1Q24 | 02/08 - 02/29,161518,FS+_17-21_STV_RES_ACR-UTG ADDED VALUE,434818,FS+_17-21-FR_APP_NA-NA_NA_151014_123421 | Pluto TV_FR_Jan'24 | 02/17 - 02/29 Multi Tile,318330,,123421,38
